x1,x2,x3,u,x,y
2.760569713983149,0.7089305300172095,-0.2801087552090251,-0.10698350438940714,6.943316411576164,2.7462514569147656
2.774608761285467,0.6949929561426572,-0.2778312717523112,-0.10516289120470973,6.958497582752469,2.760569713983149
2.7883698881213967,0.6811272889711858,-0.27696209781581854,-0.1050709107764687,6.973858747003603,2.774608761285467
2.8018537004584534,0.6672449619610008,-0.2781104632107791,-0.1058484163525777,6.98939601487156,2.7883698881213967
2.815060596965672,0.6534844280487659,-0.2732446118470946,-0.10298264954652309,7.005106605452346,2.8018537004584534
2.827994135773313,0.6398875128043362,-0.2710526348396729,-0.10260215421806834,7.020986010284593,2.815060596965672
2.8406568404463655,0.6264013155570531,-0.2688231100879494,-0.10174880478199493,7.0370292688775935,2.827994135773313
2.8530484839126378,0.6126889193841514,-0.2779261867042643,-0.10712373172709871,7.053232117230085,2.8406568404463655
2.8651621559236293,0.598635383097692,-0.2832029151066436,-0.10848120921068011,7.069594210472887,2.8530484839126378
2.8769955910741905,0.5847958252703718,-0.27244356506146594,-0.10168163793780072,7.08611631781033,2.8651621559236293
2.8885554964378137,0.5712032099541374,-0.2714513065329178,-0.1029565517563381,7.102792814083695,2.8769955910741905
2.8998432334366058,0.5575480668569482,-0.27422260859270386,-0.10464588546494104,7.119617835588703,2.8885554964378137
2.9108579675710153,0.5439587775112518,-0.2701337648792638,-0.10193222144788425,7.136588935506997,2.8998432334366058
2.921600788648619,0.530274985980247,-0.276077581043252,-0.1058871129921462,7.153702267821332,2.9108579675710153
2.9320685007613814,0.5165061913293079,-0.2749002552023784,-0.10423545352113171,7.1709556282876035,2.921600788648619
2.9422611688733062,0.5027645760586092,-0.27478622484407766,-0.10437199847286713,7.1883466259612305,2.9320685007613814
2.9521789004106678,0.48900306255981685,-0.2755314089073739,-0.10480039585734813,7.20587170199294,2.9422611688733062
2.9618224022628126,0.47539261848450554,-0.26995592957855447,-0.1016133178398952,7.223527734085587,2.9521789004106678
2.9711943361576165,0.46176551071429706,-0.27429558068000404,-0.10493887371829508,7.241309995956743,2.9618224022628126
2.9802931311523455,0.4481380007754286,-0.2713668160115602,-0.10259690091689219,7.259215342082408,2.9711943361576165
2.9891212723257903,0.43471630453611176,-0.2664454057962576,-0.10039023591566643,7.277240451010984,2.9802931311523455
2.997682420578774,0.42140206017766846,-0.2661761091310981,-0.10107474043432116,7.295380242171447,2.9891212723257903
3.0059763071135794,0.4079465720379913,-0.27109879986207924,-0.10382301546067992,7.313630568938324,2.997682420578774
3.0139991641160395,0.3943196157088579,-0.2735156517933003,-0.10431736521449067,7.331989317022956,3.0059763071135794
3.021749491377781,0.38073935686904914,-0.27030963384624074,-0.10214843611241645,7.350454480385989,3.0139991641160395
3.0292287881223268,0.3671780711426257,-0.27184663099399603,-0.10353453008711787,7.369022283169548,3.021749491377781
3.036436058238935,0.35353542901360063,-0.2735349486130114,-0.10420149693742718,7.387689164871226,3.0292287881223268
3.0433702368847606,0.3398919043763532,-0.2724200619265954,-0.10330379690942396,7.406452255947039,3.036436058238935
3.0500314384460254,0.3262125039622617,-0.27437989903895044,-0.10456838743804144,7.425308070117351,3.0433702368847606
3.0564198040188004,0.3126732802367478,-0.2683466402735502,-0.10092449103741073,7.444253327452149,3.0500314384460254
3.0625394138118747,0.2993000587217247,-0.26686650256432337,-0.10113219195662795,7.463283620667028,3.0564198040188004
3.068392012446511,0.2859632269951937,-0.26664862453037513,-0.10126294858069355,7.482394482704663,3.0625394138118747
3.0739781284603565,0.27265564463769515,-0.265814628710308,-0.10084193215003352,7.501582290485909,3.068392012446511
3.0792966304622253,0.259130529210409,-0.2736807952149865,-0.10530170505477272,7.520843473582282,3.0739781284603565
3.0843417986661286,0.24536385362023572,-0.2764540452575901,-0.10549393779357571,7.540175736319308,3.0792966304622253
3.0891107170158065,0.23152399252811146,-0.27702987648309657,-0.10534104208583035,7.559576716434503,3.0843417986661286
3.093603834407601,0.2178312254362124,-0.2717027838251715,-0.10231894575134667,7.579043073002535,3.0891107170158065
3.0978263822305045,0.20449041286332795,-0.26350293539023223,-0.09871795052637201,7.598570441896709,3.093603834407601
3.1017845706999476,0.1913342169724344,-0.26286687933486164,-0.09975555966290503,7.6181537337487155,3.0978263822305045
3.1054787396345636,0.178042074451046,-0.26786058678864894,-0.10260482782141829,7.637788761396697,3.1017845706999476
3.1089046154114377,0.1645066598125258,-0.2726390452480727,-0.10438376292839951,7.657472608064133,3.1054787396345636
3.1120585042983535,0.1508863914391256,-0.27224702100583686,-0.1033603148737981,7.6772025934157195,3.1089046154114377
3.114940710534005,0.1373570998122599,-0.26945955156324025,-0.10189622467175057,7.696975357992488,3.1120585042983535
3.1175526053214964,0.12381314119207251,-0.2718414353076047,-0.10367546676876112,7.716786984712863,3.114940710534005
3.1198927465498767,0.11019405716643879,-0.2727480681438385,-0.10377030541697345,7.736633883506434,3.1175526053214964
3.121960958611712,0.09665385198583551,-0.2694858897839644,-0.1018259892380493,7.756512579025944,3.1198927465498767
3.1237597742787133,0.08324610488624057,-0.2672525785377584,-0.10115151893829843,7.776419232059222,3.121960958611712
3.125290563876103,0.06981404872487224,-0.26958241541285693,-0.10280843990170117,7.796349972929948,3.1237597742787133
3.1265514659804112,0.05625426480768312,-0.27228947101125056,-0.10390061843787629,7.816301252709313,3.125290563876103
3.127540307351553,0.04262738960376822,-0.27270557391083744,-0.1036712417976392,7.8362696156306155,3.1265514659804112
3.1282557741338812,0.028892072936530927,-0.27606303858874126,-0.10544415944227835,7.856251447438531,3.127540307351553
3.1286968433542452,0.015262336183476796,-0.27024297467525715,-0.10168099261846768,7.876243100500405,3.1282557741338812
3.1288687097248222,0.001989894255906095,-0.2621981690857779,-0.09824849227449932,7.896240771156564,3.1286968433542452
3.1287761687283964,-0.01129053791107829,-0.2679211996223355,-0.10275115601517654,7.916240731559785,3.1288687097248222
3.128416888951502,-0.02461867931822029,-0.2656418914219012,-0.10053183479198571,7.936239456810864,3.1287761687283964
3.127789024928439,-0.03826811812274116,-0.27797043276160355,-0.10768602199908658,7.956233396323254,3.128416888951502
3.1268860584602396,-0.05197645833348343,-0.2715877956144818,-0.10209671715304365,7.976218753621696,3.127789024928439
3.125720446809964,-0.06421924951173208,-0.22673018172933251,-0.07854819111553674,7.996191744180926,3.1268860584602396
3.1243348569242495,-0.07388214178864393,-0.17056181925751698,-0.055296902935782696,8.016150517232482,3.125720446809964
3.1227856292101475,-0.08052524297497304,-0.1072995349497285,-0.030063800171080304,8.03609595634921,3.1243348569242495
3.1210873669302517,-0.08488367170995154,-0.07351875347771256,-0.022216555972487912,8.056529528029778,3.1227856292101475
3.1192697067314006,-0.0881015891568113,-0.05814709638384433,-0.01949033675743805,8.077453918448796,3.1210873669302517
3.117346461497762,-0.09072817319127728,-0.048724063995385175,-0.01691660642787979,8.09887053208842,3.1192697067314006
3.115325097427345,-0.09298244341631703,-0.042618228070087166,-0.0151580022179025,8.120780046568518,3.117346461497762
3.113210035028422,-0.0949891189657762,-0.038448845827594925,-0.013901541199313035,8.143182852108943,3.115325097427345
3.1110039265066574,-0.09682186769964293,-0.03543859872343397,-0.012954020189837372,8.166079166380273,3.113210035028422
3.108708379650191,-0.09852498738691114,-0.033129322261415406,-0.012195254774365989,8.18946910233304,3.1110039265066574
3.106324392105087,-0.10012524590094284,-0.031243086817744757,-0.011550202471939178,8.21335271045409,3.108708379650191
3.103852620386188,-0.10163870364073754,-0.029608697862555846,-0.010971944125496602,8.23773000597091,3.106324392105087
3.10129354984913,-0.10307478818524042,-0.028120294167775402,-0.01043116222883133,8.26260098677094,3.103852620386188
3.0986476045154214,-0.10443883197521324,-0.02671183166476361,-0.00990958824031224,8.287965645409004,3.10129354984913
3.0959152173083377,-0.10573361319890144,-0.025342320200861107,-0.009395898162269777,8.313823977144336,3.0986476045154214
3.093096875874633,-0.10696032722601857,-0.023986514635932977,-0.008883145595638225,8.340175985435689,3.0959152173083377
3.0901931525881223,-0.10811920071714225,-0.022629022048173165,-0.008367148936345369,8.367021685718912,3.093096875874633
3.0872047241545135,-0.10920987614466632,-0.02126067394655127,-0.007845477727559459,8.394361108015138,3.0901931525881223
3.084132384483808,-0.11023165516826008,-0.019876249183116264,-0.007316816016195405,8.422194298747078,3.0872047241545135
3.080977053120792,-0.11118365337004771,-0.0184730431137653,-0.006780561891513853,8.450521322003501,3.084132384483808
3.0777397807020854,-0.11206489923525631,-0.01704996835292063,-0.006236575371775471,8.479342260408682,3.080977053120792
3.0744217523853665,-0.11287439820798055,-0.015606985418997374,-0.005685019478539091,8.508657215698788,3.0777397807020854
3.071024289878758,-0.11361117581274842,-0.014144715130633,-0.005126259817363843,8.538466309070634,3.0744217523853665
3.0675488522623735,-0.11427430033956644,-0.012664334478229537,-0.004560800759529555,8.568769681341028,3.071024289878758
3.063997036313485,-0.11486290882086975,-0.011167271422293061,-0.00398924558114455,8.599567492966157,3.0675488522623735
3.0603705759216133,-0.11537621687472391,-0.009655195197888827,-0.0034122692188616535,8.630859923896907,3.063997036313485
3.0566713410530943,-0.11581352878987054,-0.008129949913501622,-0.0028306018123298885,8.66264717331683,3.0603705759216133
3.0529013362228814,-0.1161742450172951,-0.006593513439714947,-0.0022450171582709803,8.69492945925732,3.0566713410530943
3.0490626985182487,-0.11645786808089134,-0.005047968764265829,-0.0016563247208394574,8.727707018095948,3.0529013362228814
3.045157695194752,-0.11666400724359524,-0.0034954865963808604,-0.001065363805063116,8.760980103942106,3.0490626985182487
3.0411887208671384,-0.11679238247362181,-0.0019383105353873646,-0.0004729990663435282,8.79474898791417,3.045157695194752
3.0371582943026576,-0.11684282775990586,-0.00037874602432534876,0.00011988321312254696,8.829013957311535,3.0411887208671384
3.03306905482624,-0.11681529392388974,0.0011808489534779253,0.000712378388766653,8.863775314685645,3.0371582943026576
3.0289237583449786,-0.11670985098681742,0.0027380720644606883,0.0013035664717002194,8.89903337681449,3.03306905482624
3.0247252730003718,-0.11652669017428541,0.00429048525178698,0.0018925150257958444,8.934788473585645,3.0289237583449786
3.020476574453314,-0.11626612547474183,0.005835621718570123,0.0024782820264669936,8.97104094679336,3.0247252730003718
3.01618074081335,-0.11592859484867829,0.007370993517055907,0.0030599187102056235,9.007791148856356,3.020476574453314
3.011840947221638,-0.11551466107253187,0.008894099458929756,0.003636472453661286,9.045039441463208,3.01618074081335
3.00746046009648,-0.11502501213698417,0.010402431568497681,0.0042069896892135885,9.082786194153003,3.011840947221638
3.0030426310602265,-0.11446046138291914,0.01189348448318679,0.004770518849143685,9.121031782839832,3.00746046009648
2.998590890554402,-0.11382194713735012,0.013364762367117557,0.005326113362503997,9.15977658828949,3.0030426310602265
2.9941087411154075,-0.11311053057774972,0.014813753423051452,0.005872834661888102,9.199020994558254,2.998590890554402
2.989599750601877,-0.11232739988725551,0.016238061397127614,0.006409755036365185,9.238765387409774,2.9941087411154075
2.985126125431395,-0.11129303822408304,0.02370397009286592,0.010267825734295976,9.278513303736084,2.989599750601877
2.9807009974063066,-0.10990900463408597,0.030377075392776877,0.012668848635051235,9.318265836517517,2.985126125431395
2.976337027487896,-0.10825163132622535,0.03502600576616413,0.014092618736410793,9.358024479843849,2.9807009974063066
2.972043229985908,-0.106414907331711,0.037892960117979685,0.014880401491411534,9.39779034030955,2.976337027487896
2.9678252097905435,-0.10447329209577357,0.03946919750429483,0.015260937632728476,9.43756407130547,2.972043229985908
2.9636860555928384,-0.10247871764985259,0.04017787611283519,0.015383418877231624,9.47734597640801,2.9678252097905435
2.959627154333153,-0.10046546760729866,0.040324108093902564,0.015343852390131524,9.517136122408322,2.9636860555928384
2.9556487729309517,-0.09845553362560729,0.040113676181221074,0.015203585531908445,9.556934425939094,2.959627154333153
2.9517504801394123,-0.09646274139203691,0.03968114764175183,0.015001686904698113,9.596740712652785,2.9556487729309517
2.947931407276855,-0.09449561112078263,0.03911301550492493,0.014762957170901923,9.636554755705413,2.9517504801394123
2.9441904165640347,-0.09255927602403002,0.038464715037171034,0.01450311052129988,9.67637630014636,2.947931407276855
2.94052621139307,-0.09065670012406749,0.03777140982880621,0.014232088154783907,9.716205078048622,2.9441904165640347
2.9369374059374604,-0.08878946821040479,0.03705521205592445,0.013956158668777191,9.756040817848902,2.94052621139307
2.9334225697209155,-0.0869583076086072,0.03633023902015007,0.013679257666255318,9.795883250012835,2.9369374059374604
2.929980254930871,-0.08516339558648664,0.03560526832456781,0.013403841724586675,9.83573211034361,2.9334225697209155
2.9266090140016945,-0.08340456921441573,0.03488576528133704,0.01313142701049812,9.875587141915403,2.929980254930871
2.923307410434925,-0.08168145500894625,0.034175089545994644,0.012862933958207229,9.915448096104084,2.9266090140016945
2.9200740254979545,-0.07999355287301019,0.033475301791145065,0.012598905483608492,9.955314733075268,2.923307410434925
2.9169074620604802,-0.0783402828706915,0.03278752538822591,0.012339645798253484,9.99518682193535,2.9200740254979545
2.9138063470725055,-0.07672102297017384,0.03211236575254865,0.01208530763720424,10.035064140699475,2.9169074620604802
2.910769332934711,-0.07513513360900326,0.03145019508795768,0.011835948956598105,10.074946476124758,2.9138063470725055
2.907795097858781,-0.0735819632128863,0.030801099832364405,0.011591568824959259,10.114833623464182,2.910769332934711
2.9048823461402398,-0.07206085949149207,0.030165030119245352,0.011352128706473697,10.154725386206996,2.907795097858781
2.902029808082933,-0.07057117494570013,0.02954185905898609,0.011117567347359603,10.194621575791194,2.9048823461402398
2.8992362397427205,-0.06911226986974366,0.02893141122276255,0.01088780987338337,10.234522011308494,2.902029808082933
2.896500422575503,-0.06768351420668942,0.02833348177459032,0.010662773484999211,10.274426519210524,2.8992362397427205
2.8938211630272597,-0.06628428864593418,0.027747848955786324,0.010442371071780249,10.314334933020097,2.896500422575503
2.891197292090756,-0.06491398523013195,0.027174282098302263,0.010226513497228402,10.35424709304993,2.8938211630272597
2.8886276648447073,-0.06357200764878987,0.026612546715294703,0.010015111036489504,10.39416284613008,2.891197292090756
2.8861111599854827,-0.0622577713335731,0.026062407708708754,0.009808074275453766,10.434082045344809,2.8886276648447073
2.883646679357674,-0.060970703429173906,0.025523631372817015,0.009605314667755806,10.474004549779094,2.8861111599854827
2.8812331474875137,-0.059710242686881985,0.024995986631015637,0.00940674487471312,10.513930224274809,2.883646679357674
2.8788695111215556,-0.058475839310844366,0.02447924578545567,0.009212278967616179,10.553858939196418,2.8812331474875137
2.8765547387721386,-0.057266954776046555,0.02397318495793674,0.00902183254298088,10.593790570205966,2.8788695111215556
2.8742878202704825,-0.05608306163007692,0.023477584335166855,0.008835322782647181,10.633724998047066,2.8765547387721386
2.8720677663648355,-0.05492364438287725,0.02299225411506919,0.008652668479256182,10.673662108337592,2.8742878202704825
2.8698936081533564,-0.05378819523497647,0.022516939344217276,0.008473790179774577,10.713601791368347,2.8720677663648355
2.8677643968431963,-0.05267621923182908,0.022051444950264343,0.008298609608055566,10.75354394191879,2.8698936081533564
2.8656792032428644,-0.05158723128993853,0.021595571886763722,0.008127050481697689,10.79348845906853,2.8677643968431963
2.8636371173657813,-0.050520756233609965,0.02114912257135586,0.007959037993589158,10.833435246022526,2.8656792032428644
2.86163724803618,-0.04947632866999964,0.020711902625126292,0.007794498847166793,10.873384209942852,2.8636371173657813
2.859678722524556,-0.04845349442614632,0.020283759369791002,0.007633361247753059,10.913335261787147,2.86163724803618
2.8577606860570666,-0.04745180430053816,0.019864440031611037,0.007475555128211688,10.953288316150466,2.859678722524556
2.855882301622072,-0.046470821990989196,0.01945378063967672,0.00732101113016398,10.993243291125262,2.8577606860570666
2.854042749492098,-0.04551011966254569,0.019051608186057313,0.007169662003944214,11.03320010815144,2.855882301622072
2.8522412268798263,-0.04456927814492268,0.018657749163141436,0.007021441754188215,11.073158691880694,2.854042749492098
2.850476947592206,-0.04364788687541323,0.018272032319511945,0.006876285708442676,11.113118970045615,2.8522412268798263
2.8487491416887867,-0.04274554376069127,0.017894289513745602,0.006734130519740509,11.15308087333391,2.850476947592206
2.847057055146142,-0.041861855014521006,0.017524355943942423,0.006594914148251625,11.193044335267663,2.8487491416887867
2.8453999495289493,-0.04099643499004704,0.017162070173714718,0.006458575836790997,11.233009292087523,2.847057055146142
2.8437771016677558,-0.04014890601269031,0.01680727409173027,0.006325056084777204,11.272975682641585,2.8453999495289493
2.8421878033432146,-0.039318898210639414,0.01645981273407602,0.006194296622243588,11.312943448278828,2.8437771016677558
2.840631360976877,-0.03850604934933383,0.01611953411929626,0.006066240383599447,11.352912532746895,2.8421878033432146
2.839107095329812,-0.03771000471226735,0.01578629009578273,0.005940831482304401,11.392882882094062,2.840631360976877
2.8376143412048234,-0.036930416906013966,0.015459935345096303,0.005818015191669911,11.432854444575145,2.839107095329812
2.8361524471564,-0.03616694571566608,0.015140327477654295,0.005697737914260581,11.472827170561319,2.8376143412048234
2.8347207752065007,-0.03541925795864451,0.01482732702271074,0.005579947160159625,11.512801012453595,2.8361524471564
2.8333187005661564,-0.0346870273400241,0.01452079738446945,0.0054645915245265285,11.552775924599848,2.8347207752065007
2.831945611362991,-0.03396993431552857,0.014220604909700946,0.005351620665301127,11.592751863215213,2.8333187005661564
2.8306009083735497,-0.03326766593281219,0.01392661837790858,0.005240985281877291,11.632728786305739,2.831945611362991
2.829284004762656,-0.03257991572055588,0.013638709542447284,0.00513263709087766,11.672706653595178,2.8306009083735497
2.827994325826869,-0.031906383541588125,0.013356752771438827,0.0050265288090603315,11.71268542645474,2.829284004762656
2.8267313087437205,-0.03124677546301725,0.013080625018012772,0.0049226141303171395,11.752665067835734,2.827994325826869
2.8254944023261013,-0.030600803628322532,0.012810205774850498,0.00482084770572628,11.792645542204946,2.8267313087437205
2.824283066781735,-0.029968186131851208,0.012545377024355096,0.004721185123860059,11.832626815482683,2.8254944023261013
2.823096773477603,-0.029348646895832428,0.012286023188065943,0.0046235828914189155,11.872608854983325,2.824283066781735
2.821935004709251,-0.028741915549908962,0.012032031076543753,0.004527998414252485,11.912591629358317,2.823096773477603
2.820797253474859,-0.028147727313151377,0.011783289840119329,0.00443438997877613,11.952575108541492,2.821935004709251
2.819683023255703,-0.02756582292990017,0.011539692130863985,0.004342716733766924,11.992559263696624,2.820797253474859
2.818591827793054,-0.026995948365092975,0.011301129565525451,0.004252938679100209,12.032544067167072,2.819683023255703
2.8175231908835325,-0.026437854918544043,0.011067497917632582,0.004165016621498496,12.072529492427691,2.818591827793054
2.8164766461696202,-0.025891299067274016,0.010838695963441624,0.004078912193327288,12.11251551403846,2.8175231908835325
2.815451736934204,-0.025356042302021816,0.010614624102391675,0.003994587824048826,12.152502107600064,2.8164766461696202
2.8144480159017466,-0.024831851036726405,0.010395184618434748,0.003912006715195943,12.192489249711354,2.815451736934204
2.813465045043436,-0.024318496516478983,0.01018028186594836,0.0038311328276626456,12.232476917928524,2.8144480159017466
2.812502395385501,-0.02381575470235962,0.009969821867988945,0.0037519308677373834,12.272465090725959,2.813465045043436
2.81155964682279,-0.02332340619686128,0.009763712816204861,0.0036743662696247788,12.312453747458683,2.812502395385501
2.810636387935045,-0.02284123613676422,0.009561864768521328,0.003598405183933686,12.352442868326335,2.81155964682279
2.8097322158073896,-0.02236903410033911,0.009364189631944112,0.003524014460795019,12.39243243433862,2.810636387935045
2.8088467358543006,-0.021906594009875928,0.009170600991151438,0.003451161635623632,12.432422427282171,2.8097322158073896
2.8079795616482435,-0.021453714066257883,0.008981014645605979,0.0033798149142310833,12.472412829688782,2.8088467358543006
2.807130314749802,-0.0210101966247792,0.008795347730457821,0.0033099431623406783,12.5124036248049,2.8079795616482435
2.8062986245432615,-0.02057584813020746,0.008613519173449095,0.003241515886483499,12.552394796562416,2.807130314749802
2.805484128074773,-0.020150479029864797,0.008435449604370485,0.0031745032243881747,12.592386329550617,2.8062986245432615
2.8046864698702887,-0.019733902856016772,0.008261041659546534,0.003108875931375023,12.632378208989294,2.805484128074773
2.8039053018700533,-0.019325939202163855,0.008090251598720921,0.0030446052548509044,12.672370420703608,2.8046864698702887
2.80314028315533,-0.018926409656640397,0.007922996417129931,0.002981663370055296,12.712362951097578,2.8039053018700533
2.8023910798639724,-0.01853513974076987,0.007759200327242641,0.002920022722653147,12.752355787131782,2.80314028315533
2.8016573650386487,-0.018151958662967836,0.0075987909201851184,0.0028596563881852586,12.792348916300387,2.8023910798639724
2.8009388184821735,-0.01777669918846414,0.00744169788002902,0.0028005380172304814,12.832342326609263,2.8016573650386487
2.800235126617142,-0.017409197548094477,0.007287852540240965,0.002742641810265425,12.872336006555019,2.8009388184821735
2.799545982348878,-0.0170492933609208,0.007137187717966568,0.002685942502231178,12.912329945104927,2.800235126617142
2.798871084931367,-0.016696829562355357,0.006989637640225292,0.00263041535037106,12.952324131677667,2.799545982348878
2.7982101398359873,-0.016351652335035667,0.006845137900654966,0.002576036123183819,12.992318556124852,2.798871084931367
2.7975628586229773,-0.016013611041531314,0.006703625426701585,0.002522781089877084,13.032313208713319,2.7982101398359873
2.7969289588143806,-0.01568255812387841,0.006565037633691604,0.002470627010071194,13.072308080108145,2.7975628586229773
2.796308163773816,-0.01535834912893446,0.006429314497024763,0.002419551119297679,13.11230316135637,2.7969289588143806
2.795700202584303,-0.015040842602748279,0.006296397549317492,0.002369531132110775,13.152298443871342,2.796308163773816
2.7951048099274804,-0.014729899953340434,0.006166228077299725,0.0023205452239190337,13.192293919417715,2.795700202584303
2.794521725971521,-0.01442538549875875,0.006038749622649441,0.0022725720118562014,13.232289580097122,2.7951048099274804
2.7939506962558016,-0.014127166351183836,0.005913906645979319,0.002225590562580748,13.272285418334356,2.794521725971521
2.7933914715801156,-0.013835112366558523,0.005791644675081329,0.0021795803732951144,13.312281426864159,2.7939506962558016
2.7928438078960123,-0.013549096090253874,0.005671910337501268,0.002134521364540887,13.352277598718537,2.7933914715801156
2.792307466200314,-0.013268992702224211,0.0055546513555201835,0.0020903938719527212,13.392273927214607,2.7928438078960123
